,psdtheta_1,psdalpha_1,psdbeta_1,psdtheta_2,psdalpha_2,psdbeta_2,psdtheta_3,psdalpha_3,psdbeta_3,psdtheta_4,psdalpha_4,psdbeta_4,psdtheta_5,psdalpha_5,psdbeta_5,psdtheta_6,psdalpha_6,psdbeta_6,psdtheta_7,psdalpha_7,psdbeta_7,psdtheta_8,psdalpha_8,psdbeta_8,psdtheta_9,psdalpha_9,psdbeta_9,psdtheta_10,psdalpha_10,psdbeta_10,psdtheta_11,psdalpha_11,psdbeta_11,psdtheta_12,psdalpha_12,psdbeta_12,psdtheta_13,psdalpha_13,psdbeta_13,psdtheta_14,psdalpha_14,psdbeta_14
105,-0.21856342113308241,-0.2163699687236761,-0.170476699660286,-0.09541468066551724,-0.09556908486283003,-0.09381883734669119,-0.23472547284120357,-0.2347920215297862,-0.2315302814677281,-0.23825952892717328,-0.23818068351776187,-0.21766751263504688,-0.11405363295139696,-0.09183681438945514,-0.04163877634666089,-0.2843883276180897,-0.27367706038081874,-0.18557603105369494,-0.22934977607677123,-0.23048041152652007,-0.2381778018070575,-0.18017784991345984,-0.176622254037753,-0.1774533478915212,-0.1686904906181847,-0.1680363569964997,-0.15407644284312855,-0.22408066516028652,-0.22156799264483135,-0.18951094712719901,-0.07282675147468978,-0.07434989250076686,-0.08689926507310654,-0.2722894780093878,-0.2717430575001394,-0.26481810994761024,-0.2509090838325798,-0.2505846314153238,-0.24624376385312413,-0.2264823681277814,-0.22655977186590712,-0.23067339923806268
106,-0.22227377901378956,-0.22003027822336915,-0.17305553325806833,-0.13170179288941672,-0.1310962467460265,-0.12167967056572464,-0.25215012376146684,-0.25228107385275633,-0.24934295868785458,0.5381162194118831,0.5421423621230421,0.4654558166976181,-0.3631900233097488,-0.3789390355190981,-0.3389240495506473,-0.28301364074729224,-0.27239020938750275,-0.18486512459045226,0.06798606566965425,0.06634254397671965,0.05344335822779971,-0.2336442610758757,-0.2274970258076854,-0.22624370375007888,-0.27993430176142586,-0.2814477913839995,-0.27742465638579317,-0.2231981323637835,-0.22144119283328992,-0.19006843246570052,-0.29209995115379916,-0.28928970337690296,-0.280868646655125,-0.3245409751459155,-0.3239772778460387,-0.31526511517738864,-0.20733847153954604,-0.20686382303541223,-0.20227877715527592,-0.168498140516885,-0.16869304858604825,-0.17413407739277825
107,3.594416327814203,3.5133420095388193,2.3591632626942207,5.968295336312395,5.838043544459633,4.5462302855554295,0.0012372035915391743,0.026460407967038992,0.03101901462898455,5.164928846727258,5.565545739427508,5.918556762862173,1.2850478310850482,1.361452104261487,1.2165471622551045,-0.15459153083053567,-0.1505253133318356,-0.11197822717812965,-0.17770493241499766,-0.17892899865367243,-0.18754507080996805,-0.16882470962589063,-0.16583217955693416,-0.16716698670368552,-0.08964965729561913,-0.08747520174992499,-0.06660777121942757,0.3488538503658008,0.34772678656498696,0.30744655891680106,1.5782847747715232,1.5429150014632285,1.3661448789560242,-0.044888635040657064,-0.04473993755548009,-0.047321066869223084,11.411300440828017,11.458768224372958,11.559465655197638,0.5470712125954972,0.5461641961895756,0.5278841780340171
108,-0.24867337735438086,-0.24588577984048168,-0.19069455038383593,-0.1456929116613916,-0.1447810825581083,-0.1323603873073886,-0.33487873265518614,-0.33514113881652036,-0.3326664704733888,-0.475555500371952,-0.47675658939053683,-0.4269270303968905,-0.36717462287209035,-0.3826744756655773,-0.3420766958036439,-0.30961486941649874,-0.29761775975533755,-0.19990732168664568,-0.24339590799861643,-0.24450605600879569,-0.2519774075523793,-0.22049079444457806,-0.21617185449005355,-0.22416806513477586,-0.2762944151457355,-0.27898390579442156,-0.2780377185548215,-0.22238773883860188,-0.22066407629340618,-0.19179227617000164,-0.26634069225565177,-0.2677879147819513,-0.2819777720790572,-0.35577338718083895,-0.35518190916213427,-0.34531232812433366,-0.2521808328642839,-0.2518680729427023,-0.24756929523517493,-0.21200772223324957,-0.21213382829670588,-0.21666377940217646
109,-0.1183553727727661,-0.10840566341420285,-0.09141723515082167,-0.13624114046247932,-0.13443557099489603,-0.10675900707100121,-0.22943982852853406,-0.2205176331941244,-0.13070995568467983,-0.44647148313114304,-0.4410313493427628,-0.2716897775322331,-0.37613799136385917,-0.38816894945968194,-0.3039552721193671,-0.2404854176546135,-0.22654500806676175,-0.14375140583832435,-0.2465767129714062,-0.24768002184393315,-0.25509419822365914,-0.196994000966076,-0.1930735349222163,-0.18879362924544907,-0.2371136806564668,-0.23372041094995147,-0.18094765528643833,-0.16262934155115205,-0.16047711179551535,-0.13601980027827607,-0.2603064030512454,-0.25813944781132825,-0.26213715952816197,-0.07313951749008976,-0.07289847716680888,-0.07393050624672451,-0.2113538587647394,-0.2108840039614736,-0.206298893232957,-0.13790716333123573,-0.13825146554155882,-0.14474156406449012
110,-0.16838604919901604,-0.16746432483542908,-0.13782464731979877,-0.14018285178717194,-0.1394729877059639,-0.12596722268151594,-0.2420553913625975,-0.24265534290924026,-0.22655809837698615,-0.36379356141291297,-0.36499687362301675,-0.3446569779928086,-0.09908429907165944,-0.09721476230679377,-0.1300902881353456,-0.27442907784594184,-0.26460024395651555,-0.18181638104236025,-0.22366620382181046,-0.2250604542588859,-0.23006488675593326,-0.20968624864710325,-0.20469842611702976,-0.20981635075197533,-0.2427256622784263,-0.2438761225591484,-0.2440393425613555,-0.08053590998888213,-0.08047053441490938,-0.09669072656029419,-0.25978073199889246,-0.25733575657081825,-0.2459524132069369,-0.293238344201802,-0.2937411694913627,-0.23924139920462406,-0.23507751906777774,-0.2347004133497161,-0.23028427611362523,-0.14440528275089973,-0.14461592356695985,-0.15044933611927558
111,-0.15342767029484472,-0.15268568761673745,-0.1273555085295403,-0.12311606245313679,-0.12093014910480851,-0.1115952001344075,-0.21832819223760017,-0.21858161358727954,-0.21617610803792683,-0.455869247931983,-0.45656122405550736,-0.40235684577298886,-0.3784829996255366,-0.3865917616274371,-0.2701807459104096,-0.27127983759487173,-0.2642131412787283,-0.18136256023530428,-0.2182368596732865,-0.21648087349098555,-0.20553881373422273,-0.2061476593082601,-0.20126101624804277,-0.19753079466114248,-0.23132201966667437,-0.2318879403110764,-0.24212829208547743,-0.21719883532275294,-0.21472821333078942,-0.18352718292396505,-0.2847269212607709,-0.28206112910793063,-0.27433351939928946,-0.25361260229677607,-0.2531140913265607,-0.24704532013196095,-0.23015026684034479,-0.22974882363387933,-0.2252713173279886,-0.14782209951900016,-0.1479915951186032,-0.1535992351553006
112,-0.22442192094133845,-0.22218729671066195,-0.17468126470198314,-0.10966634532277296,-0.10692365465796218,-0.09154650171683472,-0.24882728349234476,-0.24751456599780405,-0.1056134329996964,-0.3868108166387634,-0.39136483846904824,-0.35370919977612053,-0.3029889335159266,-0.3109496340136867,-0.24516501557745538,-0.18651773983438555,-0.18118402282722526,-0.12267315559148585,-0.1770885705217183,-0.17831940080515507,-0.17870521772557313,-0.18787983831914282,-0.1835214281430979,-0.18595950465589908,-0.1296799460430822,-0.13001329028477904,-0.025974250568732146,-0.17313239987959614,-0.17168233659312293,-0.16418622881660222,-0.19112427374958915,-0.1901600629414892,-0.1655916958854871,0.048045056576958574,0.08127771867903286,0.183592714000208,-0.2089732458415729,-0.20848857815488284,-0.20385263476532106,-0.10048055385682553,-0.10069419600589768,-0.10712379911020696
113,-0.049512223619191977,-0.06694046004769563,-0.07267913092993898,0.43691734421800893,0.4683269829158154,0.7747566824683716,0.20240860291460674,0.1988525283045898,0.24308834415910258,-0.332127499709059,-0.332588643132633,-0.3320529889469143,-0.056097640056287375,-0.051043159585465146,-0.04493333185937396,1.229979631550972,1.1581316712402219,0.5616560396255564,0.10345773932459892,0.09985524121847088,0.08203944096893746,-0.012297051880664689,-0.016214962595582465,-0.02898482351865122,0.2968715771555523,0.297624816194452,0.3955099193948026,0.0540723578743235,0.05840510714271069,-0.061095589144480544,-0.22186060810509106,-0.22319206707190212,-0.2500237093022623,0.1962525374292896,0.15396629104995782,0.012771368880409454,1.0488158687368192,1.0546681940420355,1.0715970991789459,-0.08757280598256251,-0.08758060706199557,-0.09322640934965248
114,-0.025414336485567377,-0.04745254050635122,-0.0909735882427066,-0.04107501025922262,-0.04293023933988516,-0.07521861320833155,0.24983039533392432,0.23839090526683074,0.12839833103799078,0.21812737625796746,0.2192103528922226,0.09934757634415366,0.023908361053495867,0.024946235616690595,0.006727380393619599,0.10392834154387962,0.09095979110497845,0.018071577641032028,-0.10135114469671867,-0.1041877548677505,-0.13411099173867108,-0.12280743510643612,-0.12302862992353376,-0.15513706848219666,0.018954192420112415,0.02268429108241367,-0.10489831667336683,-0.030941646386530727,-0.032104577368205094,-0.03933945147233234,0.47799885847818085,0.4549583457591474,0.38349177499704723,-0.0649117298412212,-0.09148149519796171,-0.28178830894801854,0.10586567110376088,0.1077103816351014,0.11553660215177095,-0.1303416971876041,-0.1303879819137011,-0.13565541648605506
115,-0.17583605835205296,-0.17769751220703034,-0.14433855248441532,-0.13871859728208408,-0.13795828057328247,-0.12702803787322137,-0.2878962545372183,-0.2880743245703816,-0.18746657788151852,-0.49437141338862184,-0.49408563016609813,-0.42629552097788276,-0.3966135772113067,-0.4093239663809706,-0.33008191599891007,-0.2359804069800772,-0.22479120791796872,-0.09939655158397807,-0.20991293588085325,-0.21043659014948438,-0.16510690879270526,-0.20528372376054155,-0.2005864437015307,-0.20049721003601856,-0.23620496810926905,-0.2359056061560565,-0.14167367790418378,-0.2216697017170373,-0.21906042642485696,-0.18463812991265033,-0.2989273590610044,-0.2942887212515839,-0.26089220580487305,0.027732467206054066,0.05821434254215669,0.4553603006634702,-0.2245382771838175,-0.22410841172542503,-0.21952916900973374,-0.1803394273165944,-0.18048995754836292,-0.18555473981651788
116,-0.186261599680466,-0.17857754491458808,-0.13398331552268494,-0.1400639810353798,-0.13927054196659558,-0.12803598585421175,-0.28096900086362087,-0.2747624932129031,-0.11662126672727947,-0.49251586991286256,-0.4926650672972152,-0.43517972953581663,-0.37442644498482236,-0.3862486507279962,-0.31587254911269463,-0.2714774729118655,-0.2580880105221252,-0.15557691500526,-0.22748518022687272,-0.2286191119956334,-0.2363511722651736,-0.18807014578384917,-0.18294803567350934,-0.17650709822683838,-0.1875871097757335,-0.17991808018952649,-0.08965254352766527,-0.2032311189345761,-0.19876634919211256,-0.1638368069941945,-0.2839240973032741,-0.2784752601669136,-0.22497807059041033,-0.060468731525640904,-0.06012098645715106,-0.060969925757602836,-0.2388034135525103,-0.2384360485726339,-0.23401887609828306,-0.16706428049380606,-0.16720303327557479,-0.17239655244103477
117,-0.2717208927848718,-0.26837626945774723,-0.20579005623525884,-0.10992546820193959,-0.10979366861416225,-0.10505193698674724,0.10319784243132418,0.10366127765025804,0.10889463105695568,0.38308473341945737,0.386428353965624,0.32936247885727826,-0.2343382079309032,-0.2510209629062286,-0.2802555699176279,-0.22173992777061655,-0.2142241966256894,-0.14999532026076234,0.6105750488549084,0.6080931610367529,0.5862976658438495,-0.19113733371094668,-0.19027436847336335,-0.19810896152601556,-0.17604916588088962,-0.17551377797166412,-0.16207477685514035,-0.13868817564803648,-0.14447193054005406,-0.16044880570555228,-0.1528398164909495,-0.15285907150699113,-0.1581665274305523,-0.3262867978548238,-0.32573520300265973,-0.317036396186352,-0.20853081713328642,-0.20804671987925946,-0.2034169573940503,-0.08805317416674016,-0.08828346064074694,-0.09495583789681783
118,-0.17375792665341616,-0.17270004807860445,-0.1413134573635926,-0.1470937975024573,-0.14614817275101313,-0.133416539731404,-0.20226939620706666,-0.2020725902468147,-0.19765689383236137,-0.4427089259744375,-0.4437183944295192,-0.33782283436254207,-0.3889958192237003,-0.40372612007736935,-0.34554989273389647,-0.04333713667894239,-0.044877861080390484,-0.048473864416508236,-0.161946554343209,-0.16318376279286242,-0.17199112437166894,-0.20250884307058512,-0.2003460839715597,-0.21429736434186153,-0.2324841970393421,-0.23761278308523692,-0.2553087996923033,-0.1963343346385626,-0.19642464783628033,-0.18552781935155602,-0.23515231658491326,-0.2334962244271253,-0.23063739716318576,-0.2542326384984181,-0.25374959974517736,-0.2476732972897615,-0.24199037759133776,-0.24163561123613048,-0.2372410677471356,-0.21655188440621717,-0.21671322940106524,-0.22132332547411415
119,9.958822577959731,9.740825411651613,6.591196085655664,-0.10497126780282011,-0.10495138882502708,-0.10129598995341861,-0.3454977041963164,-0.34577052132998704,-0.34332349536940576,-0.39248132793261087,-0.38440321956738027,-0.19060602193964177,0.07035090314315061,0.06992709118020284,-0.017866804703365255,-0.033201113731637935,-0.017548473630820096,0.11928035398899506,-0.17707419504827449,-0.17828331364785457,-0.18682071607073067,-0.1461735816620483,-0.13772223446806833,-0.11122200555744376,-0.09312842489340377,-0.07740040821638404,0.024049709947421442,-0.04698607211354148,-0.0462454193857334,-0.0649474300192915,-0.1486602807480147,-0.14874095848306718,-0.15432385941004684,0.04994257642418344,0.050130479989557615,0.04474805282436765,-0.20960889243862108,-0.20911751643190377,-0.2044239467148313,0.08610475185714904,0.0857488832385196,0.07618862826735297
120,-0.15654838803891616,-0.1559076584464792,-0.13008310312677915,-0.07886926706317579,-0.07948365749667068,-0.0816061370721187,0.07360897283452165,0.07396969074230314,0.07865300012388102,0.4216131652870223,0.4184446892939999,-0.03292315313902298,-0.1957717894610677,-0.1989920944422925,-0.1732494791390756,-0.09525349294625253,-0.08046207642775347,-0.047248022827239444,-0.19670199623256152,-0.197889291548917,-0.20613637116214595,-0.15204990590280365,-0.14290964660763947,-0.13984430580362542,-0.13392589549609046,-0.13288698837427268,-0.07739347577032513,-0.14993900367849153,-0.14787210521983535,-0.12971187360623357,-0.18545130734298698,-0.18478722623663726,-0.18675156458925776,-0.0665952245037363,-0.06629777736433565,-0.06739297592843584,-0.21103568918508256,-0.210621556682715,-0.2062829270714481,-0.07671381380473934,-0.07721276687912779,-0.08526309685775826
121,-0.2730405851533763,-0.2696781205143835,-0.2067070351280715,-0.15219474307342815,-0.1511407398481642,-0.13732534092499965,-0.3221349144324044,-0.32237605269705244,-0.31982097202369647,-0.4758473266084749,-0.477061451812386,-0.4272457959536051,-0.40868118757043786,-0.4233124521431528,-0.35435645515713465,-0.2772721475036804,-0.26692894803887274,-0.18157382906585107,-0.24267170411842784,-0.24377937909689956,-0.2512465607235352,-0.22017118980654657,-0.21467814053374645,-0.21395056851604416,-0.25907503295336465,-0.2622901536418696,-0.2565639845439697,-0.2279435104580611,-0.22588012877226935,-0.19437851958845132,-0.3002314817125314,-0.29726423650127437,-0.28808015042536916,-0.2963661862170166,-0.2958133051201988,-0.2880528025221253,-0.2608210129836053,-0.26054223346880545,-0.25631131579091543,-0.2531515230328307,-0.2532119454633161,-0.25688895778098647
122,-0.20188800998755763,-0.2001866254861694,-0.15989607716325155,-0.14819835464604353,-0.14722152555543058,-0.13422950669754857,-0.2081236316437944,-0.20815409250927533,-0.20469657428657265,-0.15670243142132112,-0.129422393418653,0.39362704979035934,-0.20934975714452247,-0.20960109023697676,-0.21824299857445542,-0.24919248245142195,-0.2447733464386194,-0.17752692107780296,-0.08308298488418485,-0.084491666372617,-0.09480131941927251,-0.21127734999282932,-0.20690998849600623,-0.20648355479983468,-0.19189800995210107,-0.19922028216815213,-0.22342809669363659,-0.12682086791766664,-0.13136675786441226,-0.1554064694035176,-0.20069886304229959,-0.19973077796600125,-0.2002472436222402,-0.17533359097363369,-0.17485892202933917,-0.17137331477409581,-0.2431347444845112,-0.24279071636355132,-0.23844055203050518,-0.18279745596154254,-0.1830290906699324,-0.18843304340483932
123,-0.06768636575167082,-0.06880390391293324,-0.07040385187859698,-0.12268014488751965,-0.12229373189248656,-0.11487975534905517,0.07710554723537875,0.10964021941118472,0.4145096564566398,-0.46032171476891126,-0.4614156869182411,-0.4133652813606249,-0.3837587354023741,-0.3961672972406552,-0.3205480608894951,-0.24601295389209415,-0.23199487690556378,-0.1372868993855457,-0.1270804006702424,-0.12210819821476693,-0.13175110580929972,-0.21728775360268432,-0.2103412650638979,-0.17642656886085856,-0.247673975154746,-0.24855060562283318,-0.18950706418685162,-0.2070094831466985,-0.20483305633460436,-0.17090571606248076,-0.23353120102557323,-0.23189760275328972,-0.2291930438236322,-0.23198098741456133,-0.21648446577395652,-0.06444855804607574,-0.14500631075974715,-0.14423305573022324,-0.13893590702383618,-0.08669223141852259,-0.08691745743398308,-0.09358587998199666
124,-0.2662764976222028,-0.2630695080438198,-0.20224680245683338,-0.14261032168814938,-0.14092851790874453,-0.1288165990450401,-0.31527204053557634,-0.31550050718347766,-0.3128986263782393,-0.47190505990454984,-0.4680705792700524,-0.3330045466741279,-0.40078029023482703,-0.4140040604339288,-0.3388618602768073,-0.2646119397660672,-0.25088130122874064,-0.15340686044527416,-0.10685419284217926,-0.1082034924776489,-0.11805894503346251,-0.21165116121109104,-0.204473057042115,-0.20274277870405114,-0.2630711911396136,-0.2622727905106082,-0.2273710606040509,-0.22267346957429804,-0.21921221415823575,-0.18170809388428213,-0.2847424764109242,-0.28208289141974535,-0.27437641091349113,-0.28611373101474846,-0.2856136818675021,-0.27845324338858163,-0.2604346999761135,-0.2601547454586885,-0.25592226679528746,-0.23598697780091932,-0.23609659771537025,-0.24022214737993047
125,-0.12154163939359884,-0.12153374087160328,-0.1063350288128979,-0.13341728083496415,-0.13279709556758437,-0.12308446806431299,-0.20748324634192145,-0.20754324129423452,-0.20433791820188887,-0.4721090371948638,-0.47238676578117417,-0.38061959239747617,-0.3531879553826505,-0.3638844898180274,-0.31127532381707346,-0.18105317288959838,-0.1734226071245759,-0.12572673930221073,-0.13056066749656484,-0.13184494206583688,-0.14123984672299866,-0.20213524076994105,-0.19511185584985538,-0.18301333026854058,-0.22693766761340659,-0.22869758099204623,-0.18005117295123582,-0.15594377190603204,-0.1531014216723667,-0.14515648495218708,-0.2761775203289057,-0.2735236995544502,-0.2528337988748101,-0.21900688883646544,-0.2185671806030351,-0.2140306729529438,-0.22416490123528188,-0.22379007789297026,-0.21948020609223312,-0.13332838600602476,-0.13355437848063362,-0.13959173820826673
126,-0.1850053354087299,-0.18357828255413103,-0.1483301426851946,-0.12716785540639325,-0.12665812171620977,-0.11820277383199444,-0.16610318884678088,-0.16610162266448206,-0.16258320592150838,-0.25115917493329026,-0.2512393907450027,-0.22959854589828096,-0.2945530893113442,-0.30172494024772395,-0.23621476747622291,-0.014607314667761528,-0.017794087956090394,-0.03287674779739354,-0.025404743063754325,-0.02690437257292175,-0.038200809371002925,1.0088406937755938,0.9550568898986691,0.9096247204385891,-0.018625331320889834,0.004053810995014185,0.05807546048526595,-0.11139622907816639,-0.10956944334520823,-0.09155078679176518,-0.095314308435423,-0.09649944729791149,-0.10746563047093964,-0.1965323762071474,-0.1961452975754997,-0.19241169547629453,-0.18070567580621846,-0.18010831018486284,-0.17523201445964479,-0.17357424439269528,-0.173387678218806,-0.17778605160840777
127,0.0262585500931097,0.023086933066419835,-0.008059147776698354,-0.04945216447268597,-0.05061892721286935,-0.058750493400164826,0.25031797499746034,0.25093255706503215,0.25672913243229234,-0.26813162071084407,-0.26782535789691225,-0.2422258723377438,-0.3685799702289245,-0.3836888132065689,-0.33994140384901056,-0.16634391163194356,-0.16167414050356838,-0.118545518754661,0.08846274191209733,0.08677205172527927,0.07352591431237969,-0.15860824080842478,-0.15610599107607612,-0.15778775446028484,-0.09720750107735755,-0.0951294117784043,-0.0746883248284916,-0.15770496574406512,-0.1556134522433613,-0.13193186295345322,3.58353838887927,3.8062505658501937,3.712321621523596,-0.08497894728475422,-0.08460696081885778,-0.08450405113585437,-0.18958280458448373,-0.18900314685350791,-0.18408183668856368,-0.04338670234943061,-0.04334933909575589,-0.04942454254722061
128,-0.12444478001135464,-0.12432894234786192,-0.10809648788870216,-0.11816907729195018,-0.11784903389464396,-0.11129750204888841,-0.10273466579650752,-0.10262029230516514,-0.0987172474080795,-0.2394858088993524,-0.2596056460698899,-0.2511308329567428,-0.30056997370506194,-0.3087152294501697,-0.2259161031878326,-0.13627712451958252,-0.13312734001120094,-0.10141999133955702,-0.1542684082067309,-0.15552482148742902,-0.1644945163574822,-0.1860038390090284,-0.18216317526750497,-0.1827300680495103,-0.16189576650636675,-0.17017576182834046,-0.17033516462584614,1.704833902691674,1.696413797879456,1.490830076520255,-0.18514980302937442,-0.18447728877713754,-0.1863908395117113,-0.08161448334323126,-0.08135502085662144,-0.08222344912675987,-0.18133982284393532,-0.1807061633850354,-0.17563932752760963,-0.16510659664408,-0.16527935533158955,-0.17065668532045564
129,0.03398366691752808,0.030598590115049475,-0.00308061499145701,-0.10098321041740425,-0.10103765706114659,-0.09817441914194373,19.092195477612474,19.129496006839513,19.2789555085645,-0.12717381030902644,-0.12651614058737598,-0.11996590216398496,-0.2734804770845112,-0.278583798370984,-0.23575194718469963,3.281730217336026,3.109453645712568,1.8358858913275329,-0.08859455065580078,-0.0899727302592903,-0.10012697393784095,-0.17679504334649696,-0.17398076310178578,-0.17335258832294106,-0.11218605740267003,-0.11040164161256201,-0.0913317414209083,-0.13280843181144533,-0.12382167797947227,-0.10362027567807845,2.1763914929155037,2.1295271009430388,1.8969733009409808,0.05627131353196097,0.05649326084251735,0.05114176263540897,-0.19642453904637092,-0.19587819655059033,-0.1910664052013568,-0.1083899201352159,-0.10862703532610193,-0.11504143024217492
130,0.1360138858317144,0.130449562646219,0.06480103091079983,-0.1051450514214525,-0.10510962866182977,-0.10134901511260912,0.02902365343091903,0.029332709101041857,0.03392869766330202,0.17784171283231223,0.18002805839046382,0.14845341733629067,-0.20535930835795713,-0.20911228479312138,-0.14026785063321662,-0.18076446545009955,-0.1753806895069126,-0.12689549002403205,-0.12650668858922856,-0.12781424235942584,-0.13731605536479222,-0.18892097235557814,-0.18819652244815968,-0.19293852179245233,-0.05058321417614094,-0.047537303003083384,-0.022468348899691872,-0.19454898767298265,-0.1922035040331047,-0.16376805437931607,-0.1966097284463166,-0.19570372776890735,-0.19651568495162308,-0.11588449154587323,-0.11550794311587867,-0.11447168242361537,-0.2145948026299143,-0.21412502020686788,-0.20948485876788,-0.13746191901944296,-0.13765567649362723,-0.1434842683319901
131,-0.2483679445399484,-0.24553936662384226,-0.19031419975935426,-0.09772058909589529,-0.09781710654986751,-0.0955415550491592,-0.11307360795467815,-0.11291763258090301,-0.10881609151129773,-0.5218202483136494,-0.5233257344682104,-0.4543084866803261,-0.2346288519020907,-0.23068762663429876,0.004115444257178308,-0.14948901791665375,-0.1456886479437414,-0.10906300178743529,-0.08354241064700522,-0.08490691543580997,-0.09506353485912954,-0.14629185608255174,-0.15029264690327368,-0.15603135657996609,-0.08004478929652567,-0.09193695933363005,-0.08129040478661625,5.128528917060586,5.098472226058247,4.46177463835438,-0.009226490219713866,-0.012121465863886464,-0.031356375268191315,-0.1481772089297575,-0.14776758928771044,-0.1455151386734758,-0.0700388611122325,-0.06888189197030956,-0.06257359132171904,-0.18457550750972454,-0.18470546045599062,-0.18962398309081235
132,-0.16424865018372425,-0.16326196638670498,-0.13449349659265677,-0.1180448160844507,-0.11772214258287862,-0.11116996656003678,-0.0567482085392141,-0.05654628819103146,-0.052129245249513734,0.7665905633340717,0.7719272514918857,0.6677849560937003,-0.2837572260779932,-0.29088979792852376,-0.23832688745824632,-0.12167956110318075,-0.11931710861236869,-0.0933627544796061,-0.17735686401143888,-0.17859042054196642,-0.18725403904793173,-0.19043357733973645,-0.18245888027114007,-0.180359546052823,-0.15096548033319582,-0.14994296460524775,-0.1343108995641924,-0.15843630564472852,-0.15971900717586882,-0.16382090167825486,-0.2083459223530114,-0.2072291187018449,-0.20700966651620215,-0.11767367957818321,-0.11734328466589704,-0.1164099245033791,-0.200492828882168,-0.19997039015439114,-0.19523348718922306,-0.1574185209346185,-0.15759170191775942,-0.16305375824522383
133,-0.20747188069281308,-0.20555259875863313,-0.16323413219019553,-0.11497312417474806,-0.1147209193396837,-0.10884472507076096,-0.17020235514708557,-0.17023369775504552,-0.16683843886262073,-0.22406757454990234,-0.22392076176805292,-0.20519155719094365,-0.2386060690941628,-0.24103841068338522,-0.20806013603873996,-0.18558775201954342,-0.17994885459056364,-0.12956851089982452,0.1113470341360847,0.13470169692381664,0.179647784070568,-0.13231321593975898,-0.13110739901473129,-0.13393792519267161,-0.09399770634467977,-0.09189063724335189,-0.0713435197372808,-0.09260898424066168,-0.10003991665579408,-0.1288695563087135,-0.2695005531751098,-0.26714859567195776,-0.26093161568219103,-0.14484477239545004,-0.14452432197012488,-0.14294981294991488,-0.20680847125710558,-0.20630829216369445,-0.20160086835835603,-0.16185324369615972,-0.16203127466790182,-0.16746127546949602
134,-0.1532480496815064,-0.15251717878430343,-0.12726978553053403,-0.1330168951766859,-0.13237947846784165,-0.12266605075334494,-0.16233075100498273,-0.16234563537743155,-0.1589259168344419,-0.3137334415455173,-0.3141263864197425,-0.28455624251459316,-0.26464440900339015,-0.2700435409634762,-0.1999726414564851,-0.16152877375721045,-0.15711813575767752,-0.11591710624839029,-0.07025904160947696,-0.0716966723955413,-0.08224804666360859,-0.18802983775146492,-0.18045455961427534,-0.17998722833690162,0.03360978216337282,0.038239208566727585,0.0704895599392209,-0.20495840933227838,-0.2044452824013034,-0.17931775397246463,-0.17829622024433345,-0.1778018847481144,-0.18060052215344433,-0.18493124686431064,-0.18457477845156617,-0.18137808737589173,-0.2224044671122796,-0.2219741488827185,-0.21743767791658689,-0.17797133282396885,-0.17813291882271365,-0.18328046767595854
135,-0.20500984999025296,-0.20313886505175352,-0.1615714325467389,-0.1269503280381115,-0.12643592275136778,-0.1179886900073628,-0.06437212487925652,-0.06417517309502256,-0.059959333068727,-0.5133176141021845,-0.516212177446644,-0.46334445228101073,-0.04898290306653992,-0.04338221677373858,-0.014710830189835447,0.033655519541176716,0.00809320423667433,-0.1046478296285612,-0.17083048485225538,-0.17758610189192664,-0.20722517011366695,-0.14522806366409236,-0.14884398251162398,-0.17252838689303548,1.0690208512804709,1.018292420088367,0.2018723502241252,-0.10715048182981919,-0.10530898376144093,-0.08757337693945143,-0.07045419479394935,-0.07206528726183888,-0.08513290601698725,-0.1873203796234475,-0.1868812616589795,-0.1832508679478339,0.46968330177856843,0.47293853852895895,0.4836404176124626,-0.20685518465015093,-0.20696897497799188,-0.21151341338863017
136,-0.16946530361462714,-0.16851961946828825,-0.1385505295188248,-0.09747607260251517,-0.09760512862426655,-0.09548825390417762,-0.0622776543212967,-0.062161952662063494,-0.05832379360589215,-0.14329896671780393,-0.14279356151851882,-0.1346309617289495,-0.36606815275266624,-0.3774700565374575,-0.3083232771713822,-0.13615819813875443,-0.13272075266345482,-0.12553296638274988,0.6909906130659298,0.7546020639876698,1.3965697403603543,-0.13870516771497568,-0.13719235808987307,-0.13980340646356268,-0.15995079309410953,-0.15862595626656004,-0.15525773942367935,-0.22641165815069605,-0.22417072301538957,-0.19178059619989912,-0.16757623609251704,-0.17897124389993133,-0.2321854185013044,-0.10859566441512597,-0.1082840351190004,-0.10779398029449476,-0.24222617278695444,-0.24187579287662378,-0.23750970213620243,-0.2493495094942476,-0.24941389930018534,-0.2531599662012175
